time,open,high,low,close,Volume
2015/12/25 3:00,120.298,120.302,120.269,120.269,234
2015/12/28 7:00,120.253,120.543,120.092,120.449,26090
2015/12/28 11:00,120.449,120.518,120.352,120.41,12824
2015/12/28 15:00,120.41,120.63,120.407,120.516,18470
2015/12/28 19:00,120.516,120.564,120.378,120.425,20111
2015/12/28 23:00,120.425,120.455,120.204,120.346,29693
2015/12/29 3:00,120.346,120.413,120.317,120.395,14645
2015/12/29 7:00,120.395,120.421,120.235,120.34,24724
2015/12/29 11:00,120.34,120.384,120.248,120.316,15643
2015/12/29 15:00,120.316,120.497,120.292,120.446,21266
2015/12/29 19:00,120.446,120.476,120.354,120.454,17502
2015/12/29 23:00,120.454,120.51,120.378,120.416,24288
2015/12/30 3:00,120.416,120.495,120.339,120.454,12538
2015/12/30 7:00,120.454,120.577,120.427,120.521,18460
2015/12/30 11:00,120.521,120.543,120.351,120.374,11958
2015/12/30 15:00,120.374,120.496,120.351,120.484,17678
2015/12/30 19:00,120.484,120.631,120.408,120.575,17453
2015/12/30 23:00,120.575,120.633,120.511,120.608,21557
2015/12/31 3:00,120.608,120.654,120.478,120.504,16304
2015/12/31 7:00,120.504,120.582,120.414,120.443,16496
2015/12/31 11:00,120.443,120.475,120.379,120.397,7766
2015/12/31 15:00,120.397,120.444,120.33,120.372,11639
2015/12/31 19:00,120.372,120.443,120.332,120.371,20199
2015/12/31 23:00,120.371,120.406,120.003,120.196,45124
2016/1/1 3:00,120.196,120.222,120.184,120.191,716
2016/1/4 7:00,120.18,120.465,120.009,120.028,30845
2016/1/4 11:00,120.028,120.044,119.239,119.379,57304
2016/1/4 15:00,119.379,119.471,118.702,118.875,64768
2016/1/4 19:00,118.875,119.363,118.717,119.257,50782
2016/1/4 23:00,119.257,119.434,119.006,119.409,68182
2016/1/5 3:00,119.409,119.502,119.282,119.43,27170
2016/1/5 7:00,119.43,119.607,119.097,119.581,47904
2016/1/5 11:00,119.581,119.699,119.339,119.422,33446
2016/1/5 15:00,119.422,119.579,118.96,119.051,49335
2016/1/5 19:00,119.051,119.164,118.793,119.144,51588
2016/1/5 23:00,119.144,119.275,118.839,118.99,58378
2016/1/6 3:00,118.99,119.07,118.856,119.052,23587
2016/1/6 7:00,119.052,119.169,118.354,118.56,61717
2016/1/6 11:00,118.56,118.814,118.382,118.751,64882
2016/1/6 15:00,118.751,118.797,118.408,118.476,51935
2016/1/6 19:00,118.476,118.718,118.25,118.718,61582
2016/1/6 23:00,118.718,118.769,118.512,118.609,57685
2016/1/7 3:00,118.609,118.688,118.349,118.462,43227
2016/1/7 7:00,118.462,118.756,117.663,117.887,66171
2016/1/7 11:00,117.887,118.24,117.82,118.008,61315
2016/1/7 15:00,118.008,118.192,117.329,117.544,90926
2016/1/7 19:00,117.544,117.834,117.432,117.831,62359
2016/1/7 23:00,117.831,118.281,117.771,117.964,89291
2016/1/8 3:00,117.964,117.968,117.446,117.652,49620
2016/1/8 7:00,117.652,118.595,117.458,118.258,97049
2016/1/8 11:00,118.258,118.418,118.145,118.313,52522
2016/1/8 15:00,118.313,118.562,118.165,118.295,49497
2016/1/8 19:00,118.295,118.818,118.198,118.271,69681
2016/1/8 23:00,118.271,118.332,117.449,117.802,124115
2016/1/9 3:00,117.802,117.851,117.198,117.201,39422
2016/1/11 7:00,117.186,117.437,116.69,117.215,68977
2016/1/11 11:00,117.215,117.446,117.166,117.321,49818
2016/1/11 15:00,117.321,117.922,117.094,117.845,72440
2016/1/11 19:00,117.845,118.028,117.533,117.904,57045
2016/1/11 23:00,117.904,117.974,117.255,117.372,87119
2016/1/12 3:00,117.372,117.787,117.192,117.746,41974
2016/1/12 7:00,117.746,118.03,117.533,117.781,63055
2016/1/12 11:00,117.781,117.784,117.412,117.532,47150
2016/1/12 15:00,117.532,117.779,117.227,117.733,63455
2016/1/12 19:00,117.733,117.983,117.661,117.774,58104
2016/1/12 23:00,117.774,118.071,117.615,117.697,90180
2016/1/13 3:00,117.697,117.787,117.382,117.632,47593
2016/1/13 7:00,117.632,118.177,117.63,118.085,49511
2016/1/13 11:00,118.085,118.357,118.077,118.282,37757
2016/1/13 15:00,118.282,118.38,118.018,118.265,55712
2016/1/13 19:00,118.265,118.336,118.047,118.17,40973
2016/1/13 23:00,118.17,118.353,117.99,118.059,79713
2016/1/14 3:00,118.059,118.121,117.64,117.659,55506
2016/1/14 7:00,117.659,117.676,117.299,117.501,59900
2016/1/14 11:00,117.501,117.701,117.291,117.637,42444
2016/1/14 15:00,117.637,118.179,117.597,117.891,68960
2016/1/14 19:00,117.891,117.927,117.523,117.746,71631
2016/1/14 23:00,117.746,118.235,117.434,118.097,108887
2016/1/15 3:00,118.097,118.28,118.008,118.052,36731
2016/1/15 7:00,118.052,118.27,117.846,118.008,46035
2016/1/15 11:00,118.008,118.052,117.594,117.844,50060
2016/1/15 15:00,117.844,117.932,117.231,117.434,79831
2016/1/15 19:00,117.434,117.492,116.597,116.905,86656
2016/1/15 23:00,116.905,117.176,116.508,116.763,134957
2016/1/16 3:00,116.763,117.073,116.626,116.954,45753
2016/1/18 7:00,116.658,117.36,116.658,117.26,60068
2016/1/18 11:00,117.26,117.364,117.083,117.184,43162
2016/1/18 15:00,117.184,117.439,117.01,117.312,64817
2016/1/18 19:00,117.312,117.437,117.232,117.32,48823
2016/1/18 23:00,117.32,117.409,117.254,117.359,26532
2016/1/19 3:00,117.359,117.386,117.268,117.269,14721
2016/1/19 7:00,117.269,117.664,117.266,117.571,44121
2016/1/19 11:00,117.571,117.833,117.233,117.723,58019
2016/1/19 15:00,117.723,117.999,117.715,117.862,53632
2016/1/19 19:00,117.862,118.114,117.81,117.903,52632
2016/1/19 23:00,117.903,117.94,117.397,117.453,88074
2016/1/20 3:00,117.453,117.665,117.306,117.624,45214
2016/1/20 7:00,117.624,117.685,117.16,117.249,48300
2016/1/20 11:00,117.249,117.374,116.776,116.888,59512
2016/1/20 15:00,116.888,116.965,115.97,116.708,111656
2016/1/20 19:00,116.708,116.884,116.423,116.819,78675
2016/1/20 23:00,116.819,116.84,116.203,116.479,115267
2016/1/21 3:00,116.479,117.046,116.399,116.936,71185
2016/1/21 7:00,116.936,117.477,116.897,117.388,60147
2016/1/21 11:00,117.388,117.418,116.783,116.797,65162
2016/1/21 15:00,116.797,117.17,116.47,116.935,102776
2016/1/21 19:00,116.935,117.439,116.711,116.998,100594
2016/1/21 23:00,116.998,117.757,116.89,117.68,144071
2016/1/22 3:00,117.68,117.813,117.265,117.668,74903
2016/1/22 7:00,117.668,117.947,117.54,117.588,58256
2016/1/22 11:00,117.588,118.139,117.554,118.093,58371
2016/1/22 15:00,118.093,118.317,117.947,118.183,69718
2016/1/22 19:00,118.183,118.292,117.863,118.037,56882
2016/1/22 23:00,118.037,118.646,117.998,118.517,90715
2016/1/23 3:00,118.517,118.879,118.487,118.744,28870
2016/1/25 7:00,118.613,118.784,118.431,118.706,42028
2016/1/25 11:00,118.706,118.855,118.61,118.709,42082
2016/1/25 15:00,118.709,118.848,118.171,118.403,66446
2016/1/25 19:00,118.403,118.586,118.316,118.361,55277
2016/1/25 23:00,118.361,118.66,118.346,118.553,81212
2016/1/26 3:00,118.553,118.633,118.283,118.285,27622
2016/1/26 7:00,118.285,118.357,118.015,118.104,36785
2016/1/26 11:00,118.104,118.27,117.963,118.058,34486
2016/1/26 15:00,118.058,118.234,117.655,118.232,55633
2016/1/26 19:00,118.232,118.528,118.179,118.526,54686
2016/1/26 23:00,118.526,118.621,118.376,118.561,76984
2016/1/27 3:00,118.561,118.597,118.394,118.402,25880
2016/1/27 7:00,118.402,118.449,118.152,118.163,36447
2016/1/27 11:00,118.163,118.407,118.042,118.317,46423
2016/1/27 15:00,118.317,118.473,118.075,118.217,60611
2016/1/27 19:00,118.217,118.495,118.138,118.422,49099
2016/1/27 23:00,118.422,119.0,118.406,118.898,75637
2016/1/28 3:00,118.898,119.069,118.489,118.652,87581
2016/1/28 7:00,118.652,118.901,118.414,118.895,39663
2016/1/28 11:00,118.895,118.932,118.553,118.618,40365
2016/1/28 15:00,118.618,118.94,118.545,118.786,62262
2016/1/28 19:00,118.786,118.935,118.676,118.912,65236
2016/1/28 23:00,118.912,118.991,118.563,118.772,83315
2016/1/29 3:00,118.772,118.846,118.605,118.806,38227
2016/1/29 7:00,118.806,118.969,118.522,118.578,36277
2016/1/29 11:00,118.578,121.414,118.484,120.559,186022
2016/1/29 15:00,120.559,120.964,120.446,120.896,113618
2016/1/29 19:00,120.896,121.299,120.632,121.189,79647
2016/1/29 23:00,121.189,121.688,120.92,120.946,102330
2016/1/30 3:00,120.946,121.248,120.917,121.119,34239
2016/2/1 7:00,121.324,121.487,121.102,121.277,55191
2016/2/1 11:00,121.277,121.369,121.164,121.349,33440
2016/2/1 15:00,121.349,121.356,121.055,121.165,47909
2016/2/1 19:00,121.165,121.409,121.157,121.262,43120
2016/2/1 23:00,121.262,121.307,120.679,121.034,69193
2016/2/2 3:00,121.034,121.167,120.935,120.964,31484
2016/2/2 7:00,120.964,121.035,120.766,120.787,32250
2016/2/2 11:00,120.787,120.895,120.356,120.43,43501
2016/2/2 15:00,120.43,120.76,120.419,120.679,54974
2016/2/2 19:00,120.679,120.861,120.43,120.479,44177
2016/2/2 23:00,120.479,120.578,120.09,120.162,80521
2016/2/3 3:00,120.162,120.215,119.837,119.958,46360
2016/2/3 7:00,119.958,119.972,119.468,119.608,53320
2016/2/3 11:00,119.608,119.762,119.418,119.601,48338
2016/2/3 15:00,119.601,120.045,119.524,119.564,59490
2016/2/3 19:00,119.564,119.624,119.036,119.33,81287
2016/2/3 23:00,119.33,119.39,117.507,117.749,175252
2016/2/4 3:00,117.749,117.985,117.052,117.879,91759
2016/2/4 7:00,117.879,118.241,117.647,118.048,66354
2016/2/4 11:00,118.048,118.138,117.83,117.903,51840
2016/2/4 15:00,117.903,118.168,117.338,117.706,81630
2016/2/4 19:00,117.706,117.784,116.851,117.093,96737
2016/2/4 23:00,117.093,117.326,116.67,116.818,139134
2016/2/5 3:00,116.818,116.876,116.527,116.755,54623
2016/2/5 7:00,116.755,116.983,116.667,116.905,44803
2016/2/5 11:00,116.905,116.964,116.555,116.858,44147
2016/2/5 15:00,116.858,116.98,116.704,116.91,60591
2016/2/5 19:00,116.91,117.312,116.291,117.006,92979
2016/2/5 23:00,117.006,117.429,116.837,116.906,142829
2016/2/6 3:00,116.906,117.005,116.791,116.798,41603
2016/2/8 7:00,116.779,117.243,116.779,117.201,53706
